district_name,latitude,longitude,elevation_m,agro_climatic_zone,coastal_status,predominant_soil_type,season,N,P,K,pH,Rainfall,Temperature,Humidity,Crop
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,29.4,30.79,35.99,6.52,503.61,23.73,71.69,Sesamum
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,41.37,19.42,37.65,7.23,593.51,27.91,53.37,Sesamum
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,39.04,26.02,42.59,7.33,544.35,32.45,65.43,Sesamum
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,106.9,64.43,74.68,5.02,353.67,18.14,67.99,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,78.61,52.12,81.39,5.71,295.99,13.27,58.21,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,77.63,69.72,89.11,5.47,93.21,19.04,71.85,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,86.36,67.81,97.0,5.29,137.54,20.07,69.71,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,98.61,70.31,102.32,5.48,308.38,18.06,65.24,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,75.78,84.02,83.43,6.1,152.07,15.51,70.5,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,82.39,75.09,100.99,5.37,138.31,17.29,58.51,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,85.36,51.82,99.58,5.73,194.94,19.15,74.14,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,85.4,54.68,104.8,5.89,142.7,14.66,65.49,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,76.05,79.2,94.46,6.09,283.66,17.13,65.04,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,86.4,58.12,66.76,5.29,147.46,15.38,65.52,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,93.71,50.46,81.26,5.74,148.37,18.31,59.46,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,71.32,57.91,95.1,6.42,315.95,14.76,55.62,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,98.23,62.8,104.53,5.11,233.9,15.65,54.6,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,108.03,64.64,95.0,5.56,167.67,19.5,59.21,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,88.21,65.44,66.01,4.76,140.98,15.96,77.18,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,80.26,71.28,78.82,5.19,207.52,18.77,62.96,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,83.68,69.12,61.3,5.67,205.94,15.2,70.87,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,104.1,76.1,94.18,5.26,155.8,13.47,64.35,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,91.02,48.75,67.43,6.53,334.54,22.14,74.13,Potato
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,71.92,41.18,32.95,6.48,170.16,20.87,68.03,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,75.06,28.65,28.05,6.56,312.74,15.58,55.08,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,57.47,34.24,38.82,6.44,338.98,16.22,55.15,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,72.1,38.64,20.7,6.07,257.69,19.77,69.53,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,58.09,31.13,33.46,6.69,357.86,22.07,70.62,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,63.43,27.73,40.73,6.18,273.45,17.72,52.77,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,49.61,44.45,45.59,6.47,110.73,17.42,68.03,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,49.07,32.17,36.34,6.79,273.11,13.65,67.34,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,59.23,30.41,33.4,6.38,136.32,16.44,53.41,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,59.41,34.79,31.12,6.91,193.3,20.29,53.32,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,71.17,38.79,30.44,7.05,352.2,23.82,54.05,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,64.04,35.13,35.05,7.1,211.9,19.64,71.69,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,69.98,47.61,39.19,6.87,369.23,18.63,69.65,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,55.9,27.94,33.02,6.91,348.15,15.28,59.47,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,67.64,26.8,26.07,6.38,310.29,17.28,71.15,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,50.91,40.53,34.71,7.41,261.35,18.67,54.75,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,72.35,35.24,24.12,7.04,235.37,21.6,56.95,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,74.79,47.08,19.6,6.08,271.74,17.01,65.26,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,48.18,41.99,43.07,7.15,124.91,18.76,51.48,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,45.51,32.68,37.91,6.64,220.04,20.18,69.76,Rapeseed &Mustard
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,78.86,48.57,52.31,7.27,136.64,19.23,54.27,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,65.79,40.0,50.56,7.15,306.78,18.49,56.59,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,71.61,54.32,41.01,6.0,375.27,23.4,62.92,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,95.18,39.38,40.66,7.27,208.32,16.87,53.47,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,76.41,47.63,45.5,6.82,185.18,15.89,66.06,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,64.76,37.59,47.48,6.95,272.88,19.62,44.89,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,87.98,40.93,32.5,6.17,305.08,22.98,59.1,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,76.62,58.58,48.63,6.48,179.35,15.08,56.09,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,72.61,37.83,38.45,6.66,233.26,17.75,63.21,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,61.98,51.2,40.25,7.18,213.17,23.19,54.25,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,101.67,52.14,46.82,6.29,181.91,19.9,49.21,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,88.03,37.24,46.27,6.21,242.62,23.05,58.64,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,74.37,41.67,35.08,6.96,213.4,21.22,59.68,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,83.36,40.97,49.79,7.35,212.29,21.27,49.52,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,91.69,50.0,52.06,7.13,249.28,23.94,70.03,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,70.82,50.42,54.45,7.32,355.71,16.59,51.04,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,89.76,58.32,36.2,7.27,272.64,23.95,58.29,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,84.03,35.67,50.01,6.72,252.09,21.48,45.6,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,69.37,41.03,52.07,6.79,334.82,22.09,57.31,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Rabi,78.57,33.09,44.36,6.45,222.59,21.38,63.81,Wheat
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,102.12,70.12,110.74,6.84,1767.36,24.58,82.33,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,122.93,47.24,91.61,6.67,1695.7,32.22,84.15,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,124.63,65.36,110.28,6.1,1409.85,31.49,68.82,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,94.92,55.21,116.91,6.19,1981.98,28.96,72.91,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,124.9,75.51,104.25,6.69,2104.32,30.75,87.93,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,98.43,68.75,77.1,6.46,2122.59,26.08,86.02,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,115.93,44.45,79.07,7.04,1546.13,29.0,73.65,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,111.1,64.89,81.57,7.31,1957.29,28.64,77.6,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,118.94,42.88,73.28,7.3,1752.79,30.08,79.87,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,111.13,71.45,73.95,7.48,1692.39,32.3,84.41,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,121.6,48.42,82.89,6.86,2148.97,29.33,70.33,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,118.06,48.57,93.58,6.56,1548.88,31.89,74.81,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,94.69,64.98,102.99,7.11,2009.02,30.47,71.11,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,94.25,65.54,74.37,5.84,1584.82,31.07,86.28,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,106.12,50.55,101.55,6.32,1512.27,29.43,80.65,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,101.36,58.55,77.47,6.92,1916.73,26.1,87.96,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,104.64,74.26,103.67,7.65,1690.02,24.98,84.37,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,96.91,63.45,107.8,6.88,2112.69,27.25,85.93,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,103.72,51.56,99.75,5.86,1853.34,28.39,69.6,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Annual,123.94,49.59,88.64,6.14,1821.89,35.61,84.02,Sugarcane
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,59.41,51.01,51.89,6.53,1379.58,34.21,90.62,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,71.85,30.9,46.33,7.17,1094.4,23.5,82.08,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,55.22,37.73,50.83,6.09,1415.22,29.07,80.71,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,74.6,46.14,50.62,6.38,1033.07,28.41,84.5,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,72.07,45.64,38.79,6.51,1209.85,32.53,77.78,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,55.7,50.75,44.08,6.77,1139.07,31.16,87.03,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,73.91,34.73,59.35,6.79,1409.65,31.69,90.79,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,71.78,38.94,54.21,6.53,1505.71,31.86,82.13,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,52.73,48.7,50.8,7.34,1153.06,32.76,90.34,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,57.68,47.4,53.35,7.38,1541.46,30.71,89.71,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,52.7,44.02,51.93,6.07,1461.98,25.12,86.37,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,72.38,39.85,40.71,6.0,1161.91,35.14,91.03,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,66.13,32.23,59.2,6.86,1077.67,31.13,82.9,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,79.28,37.75,57.15,6.51,1142.07,35.21,83.84,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,57.6,28.35,35.07,6.22,1555.45,31.97,93.22,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,67.96,35.26,57.77,6.98,1411.75,29.86,87.82,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,53.38,49.12,50.74,6.58,1004.08,26.97,82.38,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,53.32,48.7,42.32,7.15,1044.66,27.78,88.27,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,79.92,33.13,60.09,7.22,1112.39,30.82,79.62,Jute
Jagatsinghpur,20.27,86.16,15,East & South Eastern Coastal Plain,Coastal,Deltaic Alluvium,Kharif,54.5,33.26,46.58,6.3,977.66,27.73,78.13,Jute
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,71.98,57.39,79.73,5.72,1545.39,30.13,77.77,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,76.2,34.68,62.3,5.45,1664.0,28.17,84.23,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,95.18,55.76,60.34,7.15,1678.76,25.09,78.39,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,72.36,43.95,66.69,5.79,1298.88,30.09,73.84,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,106.52,58.0,82.19,7.14,1516.13,30.46,82.26,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,104.15,60.93,63.92,6.42,1678.24,30.82,81.67,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,100.4,56.13,71.02,5.95,1515.67,29.69,82.69,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,101.52,47.63,66.17,5.44,1005.46,29.16,77.47,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,101.4,49.4,53.6,6.86,1703.66,29.18,88.71,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,100.54,41.45,71.87,6.73,1546.28,29.78,84.07,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,84.45,43.47,62.33,6.8,1528.83,29.49,88.8,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,94.15,38.43,55.26,6.71,1060.13,26.66,91.13,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,71.47,45.36,60.46,7.08,1326.15,28.87,84.71,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,97.41,33.84,75.0,5.24,1286.96,25.96,87.83,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,97.61,55.09,62.25,5.36,1119.41,29.89,74.93,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,96.73,49.37,71.29,6.29,1184.67,32.14,77.89,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,83.34,44.1,55.59,6.68,1434.49,30.53,75.27,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,90.25,56.09,67.48,5.78,1827.0,24.52,82.4,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,91.23,38.83,71.57,6.19,1457.14,28.98,87.42,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,74.46,43.35,77.38,6.1,1510.68,31.35,80.5,Rice
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,94.53,54.44,46.49,7.27,719.13,26.71,77.15,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,107.63,46.42,55.19,6.96,749.31,27.7,81.65,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,93.32,56.54,45.75,6.9,658.21,25.85,79.4,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,110.44,55.02,54.94,6.38,898.01,23.15,80.15,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,107.83,44.32,75.49,5.99,912.94,31.13,77.69,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,106.35,42.32,71.89,5.91,804.36,23.64,83.64,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,92.38,64.29,48.14,6.39,622.78,26.07,79.47,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,74.5,54.93,54.4,6.62,622.19,23.55,78.21,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,84.29,61.39,62.93,6.4,689.19,26.54,75.91,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,84.72,40.17,73.13,6.37,802.06,22.31,84.79,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,91.83,46.89,49.15,6.08,792.61,28.51,75.69,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,77.9,43.5,59.53,6.31,572.84,29.66,73.02,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,79.46,44.62,44.04,6.15,802.97,25.27,68.85,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,79.05,45.75,51.25,5.96,687.03,30.05,85.22,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,104.8,57.54,49.24,6.01,636.45,23.77,83.61,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,76.72,47.95,68.1,7.35,772.68,27.81,77.54,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,89.88,50.65,55.49,6.32,604.79,23.56,85.35,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,86.77,65.5,66.77,6.6,917.69,24.97,80.16,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,97.21,44.22,72.7,6.86,671.73,30.04,87.26,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,112.91,45.35,58.46,6.18,664.99,29.25,70.13,Maize
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,21.8,30.62,38.3,5.7,507.49,30.09,68.02,Groundnut
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,40.14,37.24,46.58,5.57,597.07,31.65,73.88,Groundnut
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,39.62,30.13,40.54,6.93,483.86,27.11,69.32,Groundnut
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,27.54,40.16,53.87,5.74,455.86,28.0,64.41,Groundnut
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,20.61,33.96,49.2,5.72,479.25,24.22,69.75,Groundnut
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,28.57,37.91,37.63,6.47,643.81,30.68,58.34,Groundnut
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,21.32,46.46,43.01,6.09,610.24,25.73,62.75,Groundnut
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,46.95,49.39,44.19,6.04,476.82,29.88,76.83,Groundnut
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,44.9,49.02,36.29,6.1,567.02,25.61,57.73,Groundnut
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,26.69,52.27,38.23,6.56,695.1,26.96,55.07,Groundnut
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,39.57,41.55,52.85,6.58,484.67,29.13,74.13,Groundnut
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,35.57,53.66,41.05,6.06,689.66,26.26,58.88,Groundnut
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,36.21,43.84,53.61,6.61,520.92,24.2,67.98,Groundnut
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,31.8,37.6,47.77,6.92,564.95,31.3,69.47,Groundnut
Jajpur,20.84,86.33,9,North Eastern Coastal Plain,Inland,Lateritic / Alluvial,Kharif,20.78,40.68,37.05,6.7,508.03,31.91,78.55,Groundnut
