observation_id,district_id,district_name,crop_id,crop_name,season_id,season_name,agricultural_year,latitude,longitude,soil_ph,nitrogen,phosphorus,potassium,soil_moisture,rainfall_mm,temperature_mean_c,temperature_min_c,temperature_max_c,irrigation_status,soil_type,sowing_date,harvest_date,area_ha,yield_tonnes_per_ha,crop_actual,provenance_status,provenance_note,g_lat,g_lon,dist_deg,original_latitude,original_longitude,coordinate_status
OBS0000703,DST19,Khordha,CRP001,Groundnut,SEA01,Kharif,2022,20.18,85.61,5.72,44.88,24.03,58.24,32.97,1111.62,24.42,16.17,32.38,Irrigated,Loam,2022-06-21,2022-10-09,4204.452,1.477,Groundnut,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.48289895980812,21.60691,86.01363,district_reference_coordinates_used_for_prototype
OBS0000704,DST19,Khordha,CRP001,Groundnut,SEA01,Kharif,2023,20.18,85.61,6.63,71.94,45.81,42.94,41.58,1383.8,28.15,20.38,33.54,Irrigated,Alluvial,2023-06-11,2023-09-29,5493.802,1.817,Groundnut,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4632557638362493,21.59148,85.9958,district_reference_coordinates_used_for_prototype
OBS0000705,DST19,Khordha,CRP001,Groundnut,SEA01,Kharif,2024,20.18,85.61,6.96,43.78,37.36,47.03,34.94,833.78,26.94,19.9,34.46,Rainfed,Sandy loam,2024-06-13,2024-10-01,5749.61,1.568,Groundnut,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4779899017922942,21.60673,85.99587,district_reference_coordinates_used_for_prototype
OBS0000706,DST19,Khordha,CRP004,Maize,SEA01,Kharif,2022,20.18,85.61,7.05,74.41,41.53,53.04,31.04,759.32,24.72,18.7,31.91,Rainfed,Lateritic,2022-06-13,2022-09-21,3895.145,2.179,Maize,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4605532126218508,21.5879,85.99863,district_reference_coordinates_used_for_prototype
OBS0000707,DST19,Khordha,CRP004,Maize,SEA01,Kharif,2023,20.18,85.61,7.04,56.39,35.66,68.24,31.08,1344.2,30.33,23.6,37.91,Irrigated,Sandy loam,2023-06-01,2023-09-09,3829.767,2.067,Maize,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4797373077678337,21.60774,85.99882,district_reference_coordinates_used_for_prototype
OBS0000708,DST19,Khordha,CRP004,Maize,SEA01,Kharif,2024,20.18,85.61,6.13,66.3,26.63,32.37,22.37,1181.09,30.79,25.51,36.87,Rainfed,Red,2024-06-08,2024-09-16,4262.72,2.291,Maize,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4897560889286532,21.61506,86.00997,district_reference_coordinates_used_for_prototype
OBS0000709,DST19,Khordha,CRP005,Moong(Green Gram),SEA02,Rabi,2022,20.18,85.61,7.09,61.42,23.06,49.17,27.17,999.58,25.56,19.56,30.77,Rainfed,Lateritic,2022-10-04,2022-12-13,5338.053,1.089,Moong(Green Gram),SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4735203155708452,21.6026,85.99402,district_reference_coordinates_used_for_prototype
OBS0000710,DST19,Khordha,CRP005,Moong(Green Gram),SEA02,Rabi,2023,20.18,85.61,5.76,63.44,41.11,49.4,18.05,1157.36,26.11,18.89,34.27,Irrigated,Sandy loam,2023-10-08,2023-12-17,4759.248,1.082,Moong(Green Gram),SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4530460763513326,21.5857,85.9779,district_reference_coordinates_used_for_prototype
OBS0000711,DST19,Khordha,CRP005,Moong(Green Gram),SEA02,Rabi,2024,20.18,85.61,5.8,40.25,40.22,36.77,34.76,1020.83,26.92,17.92,34.82,Rainfed,Lateritic,2024-10-04,2024-12-13,4218.012,0.781,Moong(Green Gram),SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4765159305947237,21.60362,86.00167,district_reference_coordinates_used_for_prototype
OBS0000712,DST19,Khordha,CRP007,Ragi,SEA01,Kharif,2022,20.18,85.61,5.85,78.15,37.06,41.03,27.37,1332.44,23.91,15.74,30.54,Rainfed,Alluvial,2022-06-23,2022-10-11,809.914,1.534,Ragi,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4699480011551442,21.59931,85.9925,district_reference_coordinates_used_for_prototype
OBS0000713,DST19,Khordha,CRP007,Ragi,SEA01,Kharif,2023,20.18,85.61,6.6,32.79,20.18,41.62,32.64,736.91,29.64,23.12,35.59,Irrigated,Loam,2023-06-09,2023-09-27,683.741,1.475,Ragi,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4651005835777975,21.5904,86.0066,district_reference_coordinates_used_for_prototype
OBS0000714,DST19,Khordha,CRP007,Ragi,SEA01,Kharif,2024,20.18,85.61,5.57,77.0,28.62,26.53,31.99,1566.13,27.78,22.15,35.02,Rainfed,Alluvial,2024-06-12,2024-09-30,713.833,1.615,Ragi,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4875388758953496,21.61183,86.01328,district_reference_coordinates_used_for_prototype
OBS0000715,DST19,Khordha,CRP009,Rice,SEA01,Kharif,2022,20.18,85.61,7.05,33.11,26.83,45.1,28.37,1009.11,27.85,19.19,35.85,Rainfed,Lateritic,2022-06-08,2022-10-06,57245.326,3.913,Rice,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.460133810751606,21.58923,85.99218,district_reference_coordinates_used_for_prototype
OBS0000716,DST19,Khordha,CRP009,Rice,SEA01,Kharif,2023,20.18,85.61,7.16,56.01,39.26,66.28,27.41,855.05,29.3,21.86,36.02,Irrigated,Loam,2023-06-23,2023-10-21,55542.471,2.804,Rice,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4634845504138407,21.59442,85.98577,district_reference_coordinates_used_for_prototype
OBS0000717,DST19,Khordha,CRP009,Rice,SEA01,Kharif,2024,20.18,85.61,6.06,55.73,32.45,23.46,37.31,1242.32,29.98,21.37,35.31,Rainfed,Red,2024-06-23,2024-10-21,61981.588,4.138,Rice,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4793089265261679,21.609,85.99251,district_reference_coordinates_used_for_prototype
OBS0000718,DST19,Khordha,CRP010,Sesamum,SEA01,Kharif,2022,20.18,85.61,5.99,42.4,46.46,32.17,38.19,934.55,28.41,21.61,34.73,Rainfed,Red,2022-06-19,2022-09-27,2292.236,0.547,Sesamum,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.461421242113305,21.58825,86.00062,district_reference_coordinates_used_for_prototype
OBS0000719,DST19,Khordha,CRP010,Sesamum,SEA01,Kharif,2023,20.18,85.61,7.11,56.99,16.32,21.24,26.85,876.96,29.37,24.22,37.59,Rainfed,Red,2023-06-09,2023-09-17,2132.439,0.659,Sesamum,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4827692744658574,21.60947,86.00398,district_reference_coordinates_used_for_prototype
OBS0000720,DST19,Khordha,CRP010,Sesamum,SEA01,Kharif,2024,20.18,85.61,5.84,72.92,31.73,51.17,24.24,1255.78,26.42,17.88,34.06,Rainfed,Red,2024-06-17,2024-09-25,2247.426,0.669,Sesamum,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.465582482462179,21.5954,85.99023,district_reference_coordinates_used_for_prototype
OBS0000721,DST19,Khordha,CRP012,Urad,SEA02,Rabi,2022,20.18,85.61,6.59,34.29,37.59,64.47,37.22,795.21,28.58,21.45,36.03,Rainfed,Alluvial,2022-10-02,2022-12-21,201.899,0.721,Urad,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4702391358211087,21.59973,85.99206,district_reference_coordinates_used_for_prototype
OBS0000722,DST19,Khordha,CRP012,Urad,SEA02,Rabi,2023,20.18,85.61,6.39,42.8,33.07,46.72,18.9,960.95,26.92,18.51,32.5,Rainfed,Red,2023-10-18,2024-01-06,278.445,0.676,Urad,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4603398592108612,21.58788,85.9979,district_reference_coordinates_used_for_prototype
OBS0000723,DST19,Khordha,CRP012,Urad,SEA02,Rabi,2024,20.18,85.61,5.8,67.97,38.46,29.95,18.53,771.09,25.37,18.6,32.48,Rainfed,Alluvial,2024-10-22,2025-01-10,294.76,0.799,Urad,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4818989724336806,21.61086,85.99557,district_reference_coordinates_used_for_prototype
OBS0000724,DST19,Khordha,CRP002,Horse Gram,SEA99,Unknown,2022,20.18,85.61,6.44,79.02,16.83,65.88,22.64,1118.17,26.94,19.37,33.95,Irrigated,Sandy loam,2022-06-08,2022-09-16,3822.417,0.639,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4678294321207768,21.59373,86.00483,district_reference_coordinates_used_for_prototype
OBS0000725,DST19,Khordha,CRP002,Horse Gram,SEA99,Unknown,2023,20.18,85.61,6.03,65.63,40.37,62.9,19.43,1105.05,22.37,14.23,30.4,Rainfed,Sandy loam,2023-06-14,2023-09-22,3552.846,0.606,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4730586795168759,21.60338,85.98933,district_reference_coordinates_used_for_prototype
OBS0000726,DST19,Khordha,CRP002,Horse Gram,SEA99,Unknown,2024,20.18,85.61,6.49,79.04,46.18,28.22,22.87,1175.6,27.52,19.69,33.98,Rainfed,Sandy loam,2024-06-22,2024-09-30,2869.115,0.848,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.479609541061427,21.60264,86.01662,district_reference_coordinates_used_for_prototype
OBS0000727,DST19,Khordha,CRP006,Potato,SEA02,Rabi,2022,20.18,85.61,6.62,69.94,49.2,69.26,33.03,1055.98,27.39,20.81,34.13,Rainfed,Lateritic,2022-10-22,2023-01-30,1313.496,15.397,Potato,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4804128790644855,21.61437,85.97634,district_reference_coordinates_used_for_prototype
OBS0000728,DST19,Khordha,CRP006,Potato,SEA02,Rabi,2023,20.18,85.61,6.34,50.99,49.48,59.5,39.64,972.11,26.59,19.69,34.55,Irrigated,Red,2023-10-19,2024-01-27,1042.247,18.617,Potato,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4742977634792775,21.60223,85.99835,district_reference_coordinates_used_for_prototype
OBS0000729,DST19,Khordha,CRP006,Potato,SEA02,Rabi,2024,20.18,85.61,7.28,33.89,25.06,67.87,29.02,910.08,25.53,18.6,33.85,Irrigated,Loam,2024-10-18,2025-01-26,1485.098,16.978,Potato,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.471914923798249,21.59823,86.0039,district_reference_coordinates_used_for_prototype
OBS0000730,DST19,Khordha,CRP008,Rapeseed &Mustard,SEA02,Rabi,2022,20.18,85.61,6.67,77.53,47.05,39.24,39.57,1339.77,28.07,19.53,35.55,Rainfed,Red,2022-10-08,2023-01-31,679.963,1.092,Rapeseed &Mustard,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4731695936653066,21.60471,85.98474,district_reference_coordinates_used_for_prototype
OBS0000731,DST19,Khordha,CRP008,Rapeseed &Mustard,SEA02,Rabi,2023,20.18,85.61,6.28,63.39,16.94,52.91,23.97,1074.22,26.91,19.69,34.18,Irrigated,Red,2023-10-13,2024-02-05,612.362,0.806,Rapeseed &Mustard,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4593737337639054,21.58402,86.00812,district_reference_coordinates_used_for_prototype
OBS0000732,DST19,Khordha,CRP008,Rapeseed &Mustard,SEA02,Rabi,2024,20.18,85.61,6.72,56.54,18.54,52.84,38.99,934.27,25.74,16.94,31.37,Irrigated,Lateritic,2024-10-02,2025-01-25,698.327,0.95,Rapeseed &Mustard,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4524580744723756,21.5813,85.99209,district_reference_coordinates_used_for_prototype
OBS0000733,DST19,Khordha,CRP011,Sugarcane,SEA03,Annual,2022,20.18,85.61,6.96,58.38,42.04,42.48,21.76,880.99,25.56,19.34,32.83,Rainfed,Alluvial,2022-02-18,2022-12-15,8539.926,48.533,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.481600068338279,21.60693,86.00876,district_reference_coordinates_used_for_prototype
OBS0000734,DST19,Khordha,CRP011,Sugarcane,SEA03,Annual,2023,20.18,85.61,6.29,40.61,30.16,66.32,35.14,913.21,25.81,20.03,33.17,Irrigated,Loam,2023-02-01,2023-11-28,9968.472,61.556,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4667460252204512,21.59905,85.981,district_reference_coordinates_used_for_prototype
OBS0000735,DST19,Khordha,CRP011,Sugarcane,SEA03,Annual,2024,20.18,85.61,6.39,46.07,22.94,58.42,37.89,749.67,27.08,18.87,35.01,Rainfed,Sandy loam,2024-02-19,2024-12-15,6421.073,43.937,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4594938325666227,21.58808,85.99397,district_reference_coordinates_used_for_prototype
OBS0000736,DST19,Khordha,CRP003,Jute,SEA01,Kharif,2022,20.18,85.61,7.01,74.65,36.95,28.1,41.04,1296.66,24.86,16.61,30.9,Rainfed,Alluvial,2022-06-13,2022-10-11,1540.943,2.147,Jute,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4675983975529523,21.59679,85.99282,district_reference_coordinates_used_for_prototype
OBS0000737,DST19,Khordha,CRP003,Jute,SEA01,Kharif,2023,20.18,85.61,5.67,77.86,41.01,42.18,26.32,1480.48,25.86,20.53,32.65,Irrigated,Lateritic,2023-06-20,2023-10-18,1567.065,2.335,Jute,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4844487513215106,21.61172,86.00213,district_reference_coordinates_used_for_prototype
OBS0000738,DST19,Khordha,CRP003,Jute,SEA01,Kharif,2024,20.18,85.61,6.4,31.47,24.35,59.05,24.69,1145.81,26.36,18.16,33.13,Irrigated,Sandy loam,2024-06-07,2024-10-05,1066.694,2.077,Jute,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4891475929873446,21.61464,86.00921,district_reference_coordinates_used_for_prototype
OBS0000739,DST19,Khordha,CRP013,Wheat,SEA99,Unknown,2022,20.18,85.61,5.83,49.5,21.45,38.4,20.61,1129.04,25.94,20.47,33.28,Rainfed,Red,2022-06-16,2022-09-24,657.783,1.61,Wheat,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4802997260352373,21.6057,86.00833,district_reference_coordinates_used_for_prototype
OBS0000740,DST19,Khordha,CRP013,Wheat,SEA99,Unknown,2023,20.18,85.61,5.85,39.81,36.13,55.3,36.3,1056.28,28.31,21.49,35.02,Rainfed,Lateritic,2023-06-03,2023-09-11,918.696,1.584,Wheat,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4564347948672478,21.58286,86.00139,district_reference_coordinates_used_for_prototype
OBS0000741,DST19,Khordha,CRP013,Wheat,SEA99,Unknown,2024,20.18,85.61,6.14,73.83,15.91,24.97,19.17,1033.56,25.92,20.0,31.28,Rainfed,Sandy loam,2024-06-04,2024-09-12,807.045,2.174,Wheat,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.18,85.61,1.4625313448948694,21.59012,85.99802,district_reference_coordinates_used_for_prototype
OBS0000742,DST20,Koraput,CRP001,Groundnut,SEA01,Kharif,2022,18.81,82.71,5.82,69.96,29.8,56.96,21.24,988.89,29.74,23.83,35.12,Rainfed,Loam,2022-06-02,2022-09-20,6403.502,2.148,Groundnut,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,18.81,82.71,4.9799862366275685,22.03231,86.50697,district_reference_coordinates_used_for_prototype
OBS0000743,DST20,Koraput,CRP001,Groundnut,SEA01,Kharif,2023,18.81,82.71,5.89,77.67,29.84,36.48,36.21,854.05,26.86,21.29,33.05,Irrigated,Sandy loam,2023-06-07,2023-09-25,6980.298,1.665,Groundnut,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,18.81,82.71,4.990380546611657,22.053,86.503,district_reference_coordinates_used_for_prototype
